fecha,dia,hora,minuto,open,high,low,fin,volume,symbol
2025-08-05,5,11,45,195.0550,195.4246,194.9751,195.2948,528607,GOOGL
2025-08-05,5,12,0,195.2848,195.5645,195.0650,195.4246,435030,GOOGL
2025-08-05,5,12,15,195.4246,195.5695,195.1649,195.3247,501144,GOOGL
2025-08-05,5,12,30,195.3147,195.4546,194.8252,194.8851,468058,GOOGL
2025-08-05,5,12,45,194.8851,194.8851,194.4955,194.6104,459724,GOOGL
2025-08-05,5,13,0,194.6054,195.1049,194.5156,195.0000,521619,GOOGL
2025-08-05,5,13,15,195.0000,195.3647,194.8851,195.3147,430931,GOOGL
2025-08-05,5,13,30,195.3247,195.3731,195.0751,195.2748,394656,GOOGL
2025-08-05,5,13,45,195.2748,195.3597,195.1949,195.2848,417266,GOOGL
2025-08-05,5,14,0,195.2948,195.4746,195.1599,195.4496,450995,GOOGL
2025-08-05,5,14,15,195.4471,195.4896,194.8252,194.9065,488217,GOOGL
2025-08-05,5,14,30,194.9051,195.0300,194.4355,194.5454,614157,GOOGL
2025-08-05,5,14,45,194.5454,194.6205,194.1858,194.5055,665717,GOOGL
2025-08-05,5,15,0,194.5055,194.5504,194.1358,194.4056,725763,GOOGL
2025-08-05,5,15,15,194.4006,194.7453,194.1387,194.2357,930993,GOOGL
2025-08-05,5,15,30,194.2357,194.2957,193.7112,194.0459,1117271,GOOGL
2025-08-05,5,15,45,194.0509,195.6944,193.9610,194.4955,3396583,GOOGL
2025-08-05,5,16,0,194.4655,194.6553,194.1758,194.4955,9047850,GOOGL
2025-08-05,5,16,15,194.4955,194.9841,193.8860,194.3057,31267,GOOGL
2025-08-05,5,16,30,194.3057,194.4955,193.9660,194.2057,272922,GOOGL
2025-08-05,5,16,45,194.1758,194.4955,193.9360,193.9360,309878,GOOGL
2025-08-05,5,17,0,194.0059,203.3730,186.3637,193.8860,5484,GOOGL
2025-08-05,5,17,15,194.0759,194.1258,193.2266,193.6862,23726,GOOGL
2025-08-05,5,17,30,193.6962,193.9260,193.5164,193.6662,3533,GOOGL
2025-08-05,5,17,45,193.6662,193.8261,193.5164,193.6363,4833,GOOGL
2025-08-05,5,18,0,193.8061,194.0359,193.5264,193.5758,5057,GOOGL
2025-08-05,5,18,15,193.5763,193.8760,193.5264,193.7162,4446,GOOGL
2025-08-05,5,18,30,193.7162,193.8760,193.5264,193.8161,2693,GOOGL
2025-08-05,5,18,45,193.7761,193.9260,193.6263,193.9260,2113,GOOGL
2025-08-05,5,19,0,193.9260,193.9260,193.6225,193.6870,1331,GOOGL
2025-08-05,5,19,15,193.8261,193.9260,193.5463,193.6662,1759,GOOGL
2025-08-05,5,19,30,193.6762,193.7661,193.5763,193.7561,1906,GOOGL
2025-08-05,5,19,45,193.6363,193.8660,193.5763,193.8261,16893,GOOGL
2025-08-05,5,4,0,250.4036,250.7313,250.2447,250.4830,559,IBM
2025-08-05,5,4,15,250.4830,250.5923,250.4632,250.5625,505,IBM
2025-08-05,5,4,30,250.4930,250.5724,250.3341,250.3639,750,IBM
2025-08-05,5,4,45,250.3639,250.4731,250.3639,250.4731,117,IBM
2025-08-05,5,5,0,250.4731,250.4731,250.4135,250.4731,18,IBM
2025-08-05,5,5,15,250.4731,250.4731,250.4632,250.4632,3,IBM
2025-08-05,5,5,30,250.4632,250.4731,250.4235,250.4235,35,IBM
2025-08-05,5,5,45,250.3837,250.4632,250.3837,250.4632,73,IBM
2025-08-05,5,6,0,250.4433,250.4632,250.4334,250.4334,12,IBM
2025-08-05,5,6,15,250.4334,250.5824,250.4334,250.5029,449,IBM
2025-08-05,5,6,30,250.4930,250.5625,250.4830,250.5625,98,IBM
2025-08-05,5,6,45,250.5625,250.6618,250.5029,250.6618,705,IBM
2025-08-05,5,7,0,250.6618,250.6916,250.4334,250.5526,413,IBM
2025-08-05,5,7,15,250.5228,250.6122,250.3937,250.4235,78,IBM
2025-08-05,5,7,30,250.5029,250.5724,250.2944,250.4632,477,IBM
2025-08-05,5,7,45,250.4433,250.4830,250.4036,250.4334,93,IBM
2025-08-05,5,8,0,250.7599,250.8406,249.9666,250.2447,4700,IBM
2025-08-05,5,8,15,250.6916,250.6916,249.9666,250.2291,700,IBM
2025-08-05,5,8,30,250.2546,250.2646,249.9666,250.2348,868,IBM
2025-08-05,5,8,45,250.0957,250.2646,249.9794,250.1416,701,IBM
2025-08-05,5,9,0,250.0957,250.1156,249.6687,250.0560,1605,IBM
2025-08-05,5,9,15,249.9170,250.2646,249.8673,250.2646,2032,IBM
2025-08-05,5,9,30,250.2646,251.0591,249.2615,249.6339,209982,IBM
2025-08-05,5,9,45,249.6290,249.9815,248.4770,248.7451,141981,IBM
2025-08-05,5,10,0,248.6160,248.8792,248.0996,248.2684,205872,IBM
2025-08-05,5,10,15,248.2734,248.6656,248.0896,248.6557,120903,IBM
2025-08-05,5,10,30,248.6061,248.6717,248.2088,248.2585,143364,IBM
2025-08-05,5,10,45,248.2187,248.4272,247.7222,248.1244,238070,IBM
2025-08-05,5,11,0,248.0400,248.6259,247.9605,248.0747,157477,IBM
2025-08-05,5,11,15,248.0499,248.5117,247.8513,248.2783,95473,IBM
2025-08-05,5,11,30,248.2783,248.4571,247.7223,248.1641,73904,IBM
2025-08-05,5,11,45,248.2883,248.7669,247.9804,248.7252,859583,IBM
2025-08-05,5,12,0,248.6756,248.7923,248.2983,248.3479,55026,IBM
2025-08-05,5,12,15,248.3727,248.6259,248.2039,248.4770,55703,IBM
2025-08-05,5,12,30,248.5365,248.6160,247.4392,247.4392,78211,IBM
2025-08-05,5,12,45,247.3845,248.1193,247.2803,247.9208,74483,IBM
2025-08-05,5,13,0,247.9234,249.2119,247.9010,249.0986,188586,IBM
2025-08-05,5,13,15,248.9934,249.4105,248.9636,249.2317,128871,IBM
2025-08-05,5,13,30,249.2168,249.8127,249.2168,249.6786,69566,IBM
2025-08-05,5,13,45,249.7332,249.7332,248.8132,248.8742,64241,IBM
2025-08-05,5,14,0,248.8742,249.1920,248.3876,248.8643,78248,IBM
2025-08-05,5,14,15,248.8941,248.8941,248.6061,248.6458,57224,IBM
2025-08-05,5,14,30,248.6458,248.6756,248.4372,248.5465,50834,IBM
2025-08-05,5,14,45,248.6259,248.8543,248.4273,248.5291,56888,IBM
2025-08-05,5,15,0,248.5465,248.9934,248.4571,248.9586,87445,IBM
2025-08-05,5,15,15,248.9537,249.4701,248.8841,249.3310,110005,IBM
2025-08-05,5,15,30,249.3608,249.5396,248.9834,249.0232,105675,IBM
2025-08-05,5,15,45,249.0331,249.1026,248.6458,248.9437,340259,IBM
2025-08-05,5,16,0,248.9437,249.8772,248.7749,248.9437,2646933,IBM
2025-08-05,5,16,15,248.9437,249.3708,247.0171,249.0728,559,IBM
2025-08-05,5,16,30,248.7848,249.3708,248.2783,249.1225,246810,IBM
2025-08-05,5,16,45,249.3708,249.3708,248.3280,248.8643,779977,IBM
2025-08-05,5,17,0,248.9437,248.9437,248.5763,248.9436,682,IBM
2025-08-05,5,17,15,248.9437,248.9437,248.6061,248.8742,663,IBM
2025-08-05,5,17,30,248.8643,248.9437,248.4571,248.7749,1408,IBM
2025-08-05,5,17,45,248.7749,248.9437,248.4571,248.7848,449,IBM
2025-08-05,5,18,0,248.7848,248.9437,248.7749,248.9437,3255,IBM
2025-08-05,5,18,15,248.9338,248.9437,248.5583,248.9437,270,IBM
2025-08-05,5,18,30,248.9437,248.9437,248.7749,248.9437,863153,IBM
2025-08-05,5,18,45,248.9430,248.9537,248.7749,248.9537,252,IBM
2025-08-05,5,19,0,248.9437,248.9735,248.9437,248.9437,861897,IBM
2025-08-05,5,19,15,248.9735,249.0232,248.9239,248.9735,280,IBM
2025-08-05,5,19,30,248.9735,249.0232,248.9338,249.0232,239,IBM
2025-08-05,5,19,45,249.0232,249.2615,248.9735,249.2614,964,IBM
2025-08-05,5,4,0,168.9158,169.4816,168.9158,169.2235,54,JNJ
2025-08-05,5,4,15,169.2235,169.4320,169.1540,169.3129,48,JNJ
2025-08-05,5,4,30,169.3228,169.3228,169.2434,169.3228,56,JNJ
2025-08-05,5,4,45,169.3625,169.3824,169.2136,169.2136,37,JNJ
2025-08-05,5,5,0,169.2533,169.7496,169.2533,169.6603,1309,JNJ
2025-08-05,5,5,15,169.6206,169.6206,169.6107,169.6206,16,JNJ
2025-08-05,5,5,30,169.6007,169.6007,169.5313,169.5610,174,JNJ
2025-08-05,5,5,45,169.5511,169.7496,169.5511,169.7496,1023,JNJ
2025-08-05,5,6,0,169.7794,169.8191,169.6603,169.7496,296,JNJ
2025-08-05,5,6,15,169.7695,169.9482,169.7496,169.7993,552,JNJ
2025-08-05,5,6,30,169.7993,170.2162,169.7993,169.8489,592,JNJ
2025-08-05,5,6,45,169.8489,170.1567,169.8191,169.8191,453,JNJ
2025-08-05,5,7,0,169.8489,170.1169,169.8191,169.9085,640,JNJ
2025-08-05,5,7,15,169.8986,170.0375,169.8489,169.8688,341,JNJ
2025-08-05,5,7,30,169.8688,169.9482,169.8688,169.8688,94,JNJ
2025-08-05,5,7,45,169.8688,169.8787,169.7993,169.8489,1089,JNJ
2025-08-05,5,8,0,169.9271,170.1964,168.9456,169.8489,3140,JNJ
2025-08-05,5,8,15,169.7397,169.7596,169.1243,169.3625,2050,JNJ
2025-08-05,5,8,30,169.2434,169.8191,169.1640,169.4221,989,JNJ
2025-08-05,5,8,45,169.3923,169.6603,169.2732,169.4121,308,JNJ
2025-08-05,5,9,0,169.4121,169.6603,169.3029,169.3923,364,JNJ
2025-08-05,5,9,15,169.3824,169.4518,168.8562,168.8562,2683,JNJ
2025-08-05,5,9,30,169.2930,170.1070,168.7570,169.8092,545557,JNJ
2025-08-05,5,9,45,169.7794,169.8787,168.5584,168.7470,229276,JNJ
2025-08-05,5,10,0,168.6875,168.8562,168.4095,168.6726,205724,JNJ
2025-08-05,5,10,15,168.6974,169.2235,168.6676,169.2235,200948,JNJ
2025-08-05,5,10,30,169.2285,169.9978,169.1143,169.9879,284033,JNJ
2025-08-05,5,10,45,169.9680,170.3006,169.2037,169.2519,303126,JNJ
2025-08-05,5,11,0,169.2533,169.3476,168.6974,168.7371,227982,JNJ
2025-08-05,5,11,15,168.7199,169.1540,168.6577,169.1193,171488,JNJ
2025-08-05,5,11,30,169.1094,169.2235,168.8562,169.0994,251004,JNJ
2025-08-05,5,11,45,169.0796,169.1540,168.8711,168.9059,97285,JNJ
2025-08-05,5,12,0,168.9257,169.0448,168.8165,168.8413,106523,JNJ
2025-08-05,5,12,15,168.8364,168.9158,168.7669,168.8810,86180,JNJ
2025-08-05,5,12,30,168.8907,169.0746,168.8264,168.9059,84475,JNJ
2025-08-05,5,12,45,168.8761,169.0349,168.8264,168.9402,88798,JNJ
2025-08-05,5,13,0,168.9307,169.0627,168.9059,169.0151,81667,JNJ
2025-08-05,5,13,15,169.0250,169.0745,168.7867,168.8562,74186,JNJ
2025-08-05,5,13,30,168.8562,168.9654,168.8011,168.8915,91265,JNJ
2025-08-05,5,13,45,168.9009,168.9009,168.7024,168.7173,158286,JNJ
2025-08-05,5,14,0,168.7123,168.9059,168.6279,168.8959,135079,JNJ
2025-08-05,5,14,15,168.8959,169.0994,168.8364,169.0250,191455,JNJ
2025-08-05,5,14,30,169.0250,169.0945,168.9704,169.0647,197068,JNJ
2025-08-05,5,14,45,169.0845,169.1640,169.0101,169.0250,151266,JNJ
2025-08-05,5,15,0,169.0349,169.4915,169.0349,169.3029,206620,JNJ
2025-08-05,5,15,15,169.2930,169.3029,168.7768,168.8314,625607,JNJ
2025-08-05,5,15,30,168.8264,168.8364,168.5981,168.7272,391056,JNJ
2025-08-05,5,15,45,168.6974,169.5710,168.6081,169.4915,969772,JNJ
2025-08-05,5,16,0,169.5015,169.7496,167.6551,169.4915,3249389,JNJ
2025-08-05,5,16,15,169.4915,169.7269,169.1708,169.4121,82956,JNJ
2025-08-05,5,16,30,169.3923,169.4915,169.0746,169.4915,43661,JNJ
2025-08-05,5,16,45,169.3526,169.8787,169.2632,169.8688,341736,JNJ
2025-08-05,5,17,0,169.8787,169.8787,169.8489,169.8489,1916,JNJ
2025-08-05,5,17,15,169.8489,169.8489,169.8489,169.8489,507,JNJ
2025-08-05,5,17,30,169.8489,169.8787,169.8489,169.8588,672,JNJ
2025-08-05,5,17,45,169.8489,169.8787,169.8489,169.8589,340,JNJ
2025-08-05,5,18,0,169.8688,169.8787,169.8489,169.8489,623,JNJ
2025-08-05,5,18,15,169.8489,169.8688,169.8489,169.8489,318,JNJ
2025-08-05,5,18,30,169.4915,169.8688,168.9059,169.7794,980101,JNJ
2025-08-05,5,18,45,169.8886,169.8886,169.8291,169.8688,116,JNJ
2025-08-05,5,19,0,169.4915,169.9383,169.4915,169.9383,980090,JNJ
2025-08-05,5,19,15,169.7794,169.8787,169.7496,169.7794,56,JNJ
2025-08-05,5,19,30,169.7794,169.8489,168.9059,169.8489,21,JNJ
2025-08-05,5,19,45,169.7496,169.8489,168.9059,169.8489,293,JNJ
2025-08-05,5,4,0,779.0000,779.4000,777.0600,777.0600,7348,META
2025-08-05,5,4,15,777.1600,778.3200,777.0000,777.9700,2084,META
2025-08-05,5,4,30,777.7800,778.4100,777.5700,777.9700,1556,META
2025-08-05,5,4,45,777.8200,778.3400,777.8200,778.0200,915,META
2025-08-05,5,5,0,778.0100,778.5900,777.8800,778.1100,1561,META
2025-08-05,5,5,15,778.4600,778.4900,778.0200,778.3000,1488,META
2025-08-05,5,5,30,778.3600,779.5900,778.2600,778.6200,1793,META
2025-08-05,5,5,45,778.7600,779.1500,778.5700,779.0800,1172,META
2025-08-05,5,6,0,779.0900,779.9400,778.9000,779.8300,6429,META
2025-08-05,5,6,15,779.7900,780.2200,779.4800,779.5800,2830,META
2025-08-05,5,6,30,780.0300,780.3500,779.2700,779.8500,1644,META
2025-08-05,5,6,45,779.8500,780.1600,779.4800,779.8200,1304,META
2025-08-05,5,7,0,779.7600,779.9600,778.6100,778.8000,5977,META
2025-08-05,5,7,15,778.9000,778.9900,778.3600,778.3600,3153,META
2025-08-05,5,7,30,778.3900,778.9700,778.3300,778.7200,3454,META
2025-08-05,5,7,45,778.6200,779.0000,778.3200,778.5000,3210,META
2025-08-05,5,8,0,776.3700,780.6000,776.3700,778.8000,51375,META
2025-08-05,5,8,15,778.8100,779.0000,777.0000,777.2094,20522,META
2025-08-05,5,8,30,777.5300,778.4000,777.1600,777.8500,5627,META
2025-08-05,5,8,45,777.8800,778.7300,775.5300,776.4000,23780,META
2025-08-05,5,9,0,776.2100,776.7900,762.3300,774.9300,20308,META
2025-08-05,5,9,15,774.7500,776.9900,773.3800,776.7100,27924,META
2025-08-05,5,9,30,776.4450,779.7000,773.5001,776.5300,893639,META
2025-08-05,5,9,45,776.6100,783.1299,776.6100,781.9173,852095,META
2025-08-05,5,10,0,781.8900,781.8900,777.8365,779.6700,580099,META
2025-08-05,5,10,15,779.7300,780.4752,773.0300,774.2600,663709,META
2025-08-05,5,10,30,774.2600,774.6600,768.0950,768.6291,838680,META
2025-08-05,5,10,45,768.7100,770.0000,767.0101,769.4450,504177,META
2025-08-05,5,11,0,769.2300,771.0599,767.4200,768.9000,414814,META
2025-08-05,5,11,15,768.9000,769.2100,766.0000,767.0300,464824,META
2025-08-05,5,11,30,766.8600,767.3900,763.0000,765.0000,432176,META
2025-08-05,5,11,45,765.0000,766.0000,763.5300,765.0000,304768,META
2025-08-05,5,12,0,764.9100,767.9900,764.6501,767.4000,363885,META
2025-08-05,5,12,15,767.7100,768.1442,765.7501,767.1700,248401,META
2025-08-05,5,12,30,767.1800,776.3800,765.5200,765.8900,245211,META
2025-08-05,5,12,45,765.9700,767.9499,765.0801,767.4400,188966,META
2025-08-05,5,13,0,767.4800,768.6500,765.4500,767.2200,252537,META
2025-08-05,5,13,15,767.0800,769.2313,766.6200,768.8100,211886,META
2025-08-05,5,13,30,768.9600,769.0000,767.1600,768.0800,185398,META
2025-08-05,5,13,45,768.0050,769.8700,767.8001,769.1300,222787,META
2025-08-05,5,14,0,769.0800,769.3083,767.5600,767.6500,198166,META
2025-08-05,5,14,15,767.6850,767.6850,766.5000,767.1500,161871,META
2025-08-05,5,14,30,767.1500,767.7500,765.6500,765.9300,219032,META
2025-08-05,5,14,45,765.9800,766.4700,764.3000,765.5500,228794,META
2025-08-05,5,15,0,765.5500,766.0200,764.5800,765.1700,242087,META
2025-08-05,5,15,15,765.3345,765.8639,764.3100,765.2700,202522,META
2025-08-05,5,15,30,765.4000,765.7000,764.1200,764.5050,205591,META
2025-08-05,5,15,45,764.5411,765.9300,763.2500,763.3700,874830,META
2025-08-05,5,16,0,763.4600,765.0000,763.2500,763.9800,1994502,META
2025-08-05,5,16,15,763.4600,764.0000,763.1800,763.5000,10151,META
2025-08-05,5,16,30,763.4900,797.5277,762.5700,763.2500,23620,META
2025-08-05,5,16,45,762.8000,797.7380,734.1113,763.0000,4623,META
2025-08-05,5,17,0,762.7750,794.4386,762.1200,762.9999,2311,META
2025-08-05,5,17,15,762.5000,797.7380,734.1113,763.4000,3731,META
2025-08-05,5,17,30,763.4000,764.0000,763.2500,763.5600,11061,META
2025-08-05,5,17,45,763.6150,764.0000,763.2600,763.4000,2890,META
2025-08-05,5,18,0,763.4600,763.7500,763.0000,763.0000,3979,META
2025-08-05,5,18,15,763.0000,763.5000,762.3300,762.8200,5652,META
2025-08-05,5,18,30,762.8700,763.5000,762.1500,762.7250,1508,META
2025-08-05,5,18,45,762.7250,763.4900,762.5000,763.0000,1408,META
2025-08-05,5,19,0,763.2500,763.3800,762.5000,762.9300,1384,META
2025-08-05,5,19,15,762.9300,763.3000,762.5200,763.0100,2791,META
2025-08-05,5,19,30,763.0500,763.0500,762.5400,762.8000,3971,META
2025-08-05,5,19,45,762.7500,763.0500,762.2500,762.2890,4682,META
2025-08-05,5,4,0,536.5169,538.1142,535.5485,535.9079,8802,MSFT
2025-08-05,5,4,15,535.8779,536.7565,535.8180,536.6766,2121,MSFT
2025-08-05,5,4,30,536.6766,536.6766,536.1475,536.1774,1580,MSFT
2025-08-05,5,4,45,536.4470,536.7165,536.2273,536.2273,2058,MSFT
2025-08-05,5,5,0,536.3072,536.6067,536.1774,536.2573,2106,MSFT
2025-08-05,5,5,15,536.3172,536.4470,536.2174,536.3771,426,MSFT
2025-08-05,5,5,30,536.3671,536.7165,536.3072,536.5967,1473,MSFT
2025-08-05,5,5,45,536.5868,536.7665,536.4670,536.7066,934,MSFT
2025-08-05,5,6,0,536.6966,537.0560,536.6966,536.9162,3494,MSFT
2025-08-05,5,6,15,536.9262,537.3056,536.8064,536.8463,1913,MSFT
2025-08-05,5,6,30,536.9561,537.4354,536.8164,537.3954,1728,MSFT
2025-08-05,5,6,45,537.4254,538.0843,537.2656,537.9845,3903,MSFT
2025-08-05,5,7,0,537.8247,538.1142,537.5352,537.6350,6176,MSFT
2025-08-05,5,7,15,537.6650,537.7049,537.4653,537.5152,3559,MSFT
2025-08-05,5,7,30,537.5152,537.7349,537.2157,537.6650,6921,MSFT
2025-08-05,5,7,45,537.6650,537.7648,537.3255,537.5152,5242,MSFT
2025-08-05,5,8,0,534.7598,538.1142,534.7598,534.7598,331957,MSFT
2025-08-05,5,8,15,537.7349,537.7648,536.7165,537.3355,14713,MSFT
2025-08-05,5,8,30,537.4154,537.7149,536.6167,537.5252,13163,MSFT
2025-08-05,5,8,45,537.5252,537.7149,536.9262,536.9262,5397,MSFT
2025-08-05,5,9,0,537.3655,537.6051,536.6167,536.9362,12891,MSFT
2025-08-05,5,9,15,536.7764,537.4254,536.1175,536.3571,65037,MSFT
2025-08-05,5,9,30,536.2972,536.4170,534.1508,534.8796,1652219,MSFT
2025-08-05,5,9,45,534.8995,535.2190,533.8513,534.4004,783452,MSFT
2025-08-05,5,10,0,534.2706,534.3355,533.1225,533.9012,830804,MSFT
2025-08-05,5,10,15,533.8612,534.0110,532.5933,533.2023,653490,MSFT
2025-08-05,5,10,30,533.2023,533.2023,532.1740,532.3088,728620,MSFT
2025-08-05,5,10,45,532.3088,532.4336,530.9362,531.0359,698036,MSFT
2025-08-05,5,11,0,531.0109,532.0842,530.5966,531.4951,678113,MSFT
2025-08-05,5,11,15,531.5151,531.7847,531.1257,531.4936,426286,MSFT
2025-08-05,5,11,30,531.4352,531.6249,529.8279,530.5267,354870,MSFT
2025-08-05,5,11,45,530.5667,531.3559,530.2122,531.2655,323826,MSFT
2025-08-05,5,12,0,531.2356,532.1041,530.8462,532.0056,435623,MSFT
2025-08-05,5,12,15,532.0243,532.3138,531.8669,532.0642,280582,MSFT
2025-08-05,5,12,30,532.0392,532.3238,530.9061,531.1730,290774,MSFT
2025-08-05,5,12,45,531.1357,531.5301,530.6765,531.0559,323257,MSFT
2025-08-05,5,13,0,531.0459,531.5351,530.8113,530.9061,285994,MSFT
2025-08-05,5,13,15,530.9262,530.9460,530.4069,530.7214,299572,MSFT
2025-08-05,5,13,30,530.7014,530.9760,530.1774,530.9261,283383,MSFT
2025-08-05,5,13,45,530.8961,531.6798,530.8163,531.5051,289802,MSFT
2025-08-05,5,14,0,531.5051,531.5950,530.8662,530.9261,239743,MSFT
2025-08-05,5,14,15,530.9430,530.9430,529.6082,529.6881,353790,MSFT
2025-08-05,5,14,30,529.6781,529.6881,527.5966,527.9709,922100,MSFT
2025-08-05,5,14,45,528.0857,528.2205,527.5217,528.0907,493636,MSFT
2025-08-05,5,15,0,528.1207,528.1506,527.6814,528.0009,370725,MSFT
2025-08-05,5,15,15,528.0009,528.1806,527.7912,528.1307,474727,MSFT
2025-08-05,5,15,30,528.1307,528.5600,527.6115,527.6614,764873,MSFT
2025-08-05,5,15,45,527.6614,533.1225,526.3736,526.8528,1567592,MSFT
2025-08-05,5,16,0,526.8228,534.9245,526.3336,527.2821,6024834,MSFT
2025-08-05,5,16,15,526.8827,529.5085,526.6331,526.9326,17000,MSFT
2025-08-05,5,16,30,526.9326,527.9709,526.4834,527.0325,324568,MSFT
2025-08-05,5,16,45,527.1108,527.9809,493.0314,527.3819,13159,MSFT
2025-08-05,5,17,0,527.3819,527.6215,493.0314,527.5117,2002,MSFT
2025-08-05,5,17,15,527.3020,527.6315,526.4834,526.8528,5502,MSFT
2025-08-05,5,17,30,526.7080,527.3020,526.4834,527.1124,4778,MSFT
2025-08-05,5,17,45,527.0924,527.2821,526.6331,526.9626,1053,MSFT
2025-08-05,5,18,0,526.8927,527.6315,526.8927,527.5117,8829,MSFT
2025-08-05,5,18,15,527.3569,527.6315,527.1323,527.1673,4671,MSFT
2025-08-05,5,18,30,527.1323,527.4817,527.0025,527.3020,3046,MSFT
2025-08-05,5,18,45,527.3020,527.5816,527.1323,527.4019,2319,MSFT
2025-08-05,5,19,0,527.3569,527.6315,527.1423,527.6315,2080,MSFT
2025-08-05,5,19,15,527.6315,527.9809,527.1423,527.4318,1843,MSFT
2025-08-05,5,19,30,527.3819,528.1307,527.1423,527.9709,6228,MSFT
2025-08-05,5,19,45,527.9060,528.1307,527.1423,527.4468,6920,MSFT
2025-08-05,5,4,0,180.6598,181.0998,180.1998,180.2398,282498,NVDA
2025-08-05,5,4,15,180.2398,180.4798,180.0798,180.4298,110906,NVDA
2025-08-05,5,4,30,180.4698,180.8098,180.3798,180.6398,105206,NVDA
2025-08-05,5,4,45,180.6498,180.7898,180.5898,180.6198,57659,NVDA
2025-08-05,5,5,0,180.6198,180.7598,180.5298,180.6798,54462,NVDA
2025-08-05,5,5,15,180.6698,180.6898,180.3598,180.4398,58180,NVDA
2025-08-05,5,5,30,180.4598,180.7398,180.4398,180.5898,47370,NVDA
2025-08-05,5,5,45,180.6198,180.6898,180.5498,180.6498,29105,NVDA
2025-08-05,5,6,0,180.6498,180.9798,180.6498,180.9298,64127,NVDA
2025-08-05,5,6,15,180.9298,181.0898,180.8198,180.9598,65417,NVDA
2025-08-05,5,6,30,180.9398,180.9698,180.6498,180.8698,84461,NVDA
2025-08-05,5,6,45,180.8698,180.9798,180.7098,180.8698,48961,NVDA
2025-08-05,5,7,0,180.8398,181.2798,180.7898,181.1898,167495,NVDA
2025-08-05,5,7,15,181.1998,181.3698,181.1498,181.2198,106930,NVDA
2025-08-05,5,7,30,181.2098,181.4098,181.0298,181.3998,122859,NVDA
2025-08-05,5,7,45,181.3998,181.4698,181.0598,181.1398,89687,NVDA
2025-08-05,5,8,0,181.1498,181.5498,179.9898,181.2698,1185894,NVDA
2025-08-05,5,8,15,181.2498,181.2998,180.3198,180.7898,674783,NVDA
2025-08-05,5,8,30,180.7898,180.9898,180.6605,180.8600,169857,NVDA
2025-08-05,5,8,45,180.8598,180.9798,174.9701,180.5392,269990,NVDA
2025-08-05,5,9,0,180.5198,180.6798,172.5153,179.7699,923019,NVDA
2025-08-05,5,9,15,179.7649,180.0698,179.3199,179.6299,653441,NVDA
2025-08-05,5,9,30,179.6099,180.2498,178.5699,179.6199,14206048,NVDA
2025-08-05,5,9,45,179.6099,179.9698,178.9599,179.9298,7325926,NVDA
2025-08-05,5,10,0,179.9098,179.9248,178.8099,178.9899,6744740,NVDA
2025-08-05,5,10,15,178.9999,179.5800,177.7400,178.2299,8178046,NVDA
2025-08-05,5,10,30,178.2399,178.4782,176.9200,177.1000,7827822,NVDA
2025-08-05,5,10,45,177.1100,177.3800,175.8901,177.3350,10167827,NVDA
2025-08-05,5,11,0,177.3350,177.9500,176.9850,177.6650,7439443,NVDA
2025-08-05,5,11,15,177.6700,177.6850,176.7000,176.8750,4675847,NVDA
2025-08-05,5,11,30,176.8700,177.2800,176.2051,176.6188,4813702,NVDA
2025-08-05,5,11,45,176.6000,177.1400,176.4700,177.0800,3781007,NVDA
2025-08-05,5,12,0,177.0800,178.1299,177.0613,177.8400,5111416,NVDA
2025-08-05,5,12,15,177.8500,178.2549,177.8300,177.9150,4302856,NVDA
2025-08-05,5,12,30,177.9100,178.2099,177.4900,177.5600,3322625,NVDA
2025-08-05,5,12,45,177.5585,177.8050,177.0000,177.5099,3466256,NVDA
2025-08-05,5,13,0,177.5000,177.6500,177.0100,177.6103,2951896,NVDA
2025-08-05,5,13,15,177.6100,178.0999,177.2601,178.0200,2696194,NVDA
2025-08-05,5,13,30,178.0300,178.3599,177.9400,178.2450,2549618,NVDA
2025-08-05,5,13,45,178.2400,179.0499,178.2249,178.9049,4048840,NVDA
2025-08-05,5,14,0,178.8999,179.1099,178.6399,178.6669,3187711,NVDA
2025-08-05,5,14,15,178.6649,178.7299,178.3399,178.4999,3435651,NVDA
2025-08-05,5,14,30,178.5000,178.7199,177.9900,178.2899,3592283,NVDA
2025-08-05,5,14,45,178.2799,178.4699,177.6400,178.1899,4115910,NVDA
2025-08-05,5,15,0,178.1799,178.3749,178.0101,178.2450,2959075,NVDA
2025-08-05,5,15,15,178.2400,178.8199,178.0598,178.7649,3437819,NVDA
2025-08-05,5,15,30,178.7599,178.9650,178.3499,178.5499,4506001,NVDA
2025-08-05,5,15,45,178.5479,179.1599,178.1099,178.2499,6556223,NVDA
2025-08-05,5,16,0,178.2499,178.3899,177.6700,178.1489,19889899,NVDA
2025-08-05,5,16,15,178.1849,178.7499,176.6700,177.1400,796332,NVDA
2025-08-05,5,16,30,177.1700,178.2499,176.6800,177.4600,1660830,NVDA
2025-08-05,5,16,45,177.4600,205.6858,98.8144,150.6078,178245,NVDA
2025-08-05,5,17,0,177.1300,205.6858,127.7183,177.4900,171575,NVDA
2025-08-05,5,17,15,177.6600,183.9552,125.0686,178.2699,280881,NVDA
2025-08-05,5,17,30,178.2899,178.2899,177.2000,177.2900,143505,NVDA
2025-08-05,5,17,45,177.2200,177.5400,176.9500,177.1600,195483,NVDA
2025-08-05,5,18,0,177.2400,177.3900,176.7900,176.9400,133174,NVDA
